id,remoteId,publishedAt,text,groupId,containsArticle
882,130554,2019-03-25 21:21:35,"Volkswagen представил первые автомобили своего нового бренда Jetta

Подробнее: https://drom.ru/s/DhW",1,0
881,130584,2019-03-25 22:35:53,"Транспортный налог предложили привязать к массе автомобиля

Подробнее: https://drom.ru/s/SbH",1,0
880,130607,2019-03-25 23:26:37,"Лыжи, мотор и пропеллер — необычный способ передвижения в зимних условиях Салехарда.",1,0
879,130718,2019-03-26 14:01:04,"План доработок Lada 4x4 («Нива») попал в СМИ 
 
Список изменений ищите на сайте: https://drom.ru/s/1zx",1,0
878,130726,2019-03-26 15:02:18,"Немец полвека ждёт от BMW извинений за дефектную окраску его машины

Подробнее: https://drom.ru/s/Xlr",1,0
877,130749,2019-03-26 16:38:18,"Mazda представила обновлённый кроссовер CX-9 в России: дешевле предшественника

Подробнее: https://drom.ru/s/uOP",1,0
876,130765,2019-03-26 18:30:34,"Изысканный и элегантный: GM опубликовал фото нового Buick LaCrosse

Все фото: https://drom.ru/s/ZM7",1,0
875,130773,2019-03-26 19:47:04,"Тестируем Mazda CX-9. Фейслифтинг без фейслифтинга

Читайте на сайте: https://drom.ru/s/Kmk",1,0
874,130782,2019-03-26 20:44:56,"Новая гоночная модель Ferrari P80/C создана в единственном экземпляре 
 
Подробнее об этом автомобиле: https://drom.ru/s/lpd",1,0
873,130796,2019-03-26 22:14:10,"Toyota начала серийное производство новой Супры

Подробнее: https://drom.ru/s/JQq",1,0
872,130827,2019-03-27 00:19:35,Север России: белый медведь перебегает дорогу-зимник словно заурядная кошка.,1,0
871,130871,2019-03-27 12:30:58,"СМИ: легковые Ford прекратят выпускать в России летом

Подробнее: https://drom.ru/s/Mo1",1,0
870,130904,2019-03-27 14:08:00,"СПИК «АвтоВАЗа» предусматривает выпуск 26 новых моделей

Подробнее: https://drom.ru/s/bnn",1,0
869,130923,2019-03-27 15:00:11,"Toyota, Lamborghini и Michelin не хотят видеть русский Aurus в Европе

Подробнее о ситуации: https://drom.ru/s/1eR",1,0
868,130953,2019-03-27 16:31:57,"Kia Stinger 2018 года: выбор и особенности комплектации “Prestige“, оценка эксплуатации по десятибалльный шкале и почему Стингер является однозначным прорывом для Кореи.

Читайте новый отзыв от автовладельца: https://drom.ru/s/Gma",1,0
867,130966,2019-03-27 17:25:52,"Audi готовит серьёзного конкурента топ-версии Tesla Model 3

Подробнее: https://drom.ru/s/HWD",1,0
866,130990,2019-03-27 21:18:53,"«Зверь» Путина, или Кремль на колёсах. Что пишут про Aurus на Западе?

Читайте на сайте: https://drom.ru/s/Ndt",1,0
865,131002,2019-03-27 23:34:16,Что такое мастерство — демонстрирует оператор экскаватора.,1,0
864,131041,2019-03-28 12:49:06,"Mitsubishi представила брутальную версию L200 (в духе Ford Raptor)

Подробнее: https://drom.ru/s/2CP",1,0
863,131048,2019-03-28 13:37:34,"Chevrolet Niva: в преддверии фейслифтинга?

Подробнее по ссылке: https://drom.ru/s/ESk",1,0
862,131070,2019-03-28 14:30:02,"СМИ: НАМИ построил парадные кабриолеты марки Aurus

Подробнее: https://drom.ru/s/eXK",1,0
861,131095,2019-03-28 15:33:59,"Jeep Grand Cherokee 2017 года: диковинный для российского жителя автомобиль, плюсы и минусы интерьера и почему это авто нельзя сравнивать с Тойотой Ленд Крузер.

Читайте новый отзыв от автовладельца: https://drom.ru/s/gYx",1,0
860,131104,2019-03-28 16:34:46,"Daimler AG испытывает на российском Дальнем Востоке грузовик с «вечным сцеплением»

Подробнее: https://drom.ru/s/RVD",1,0
859,131131,2019-03-28 20:51:03,"Блог УАЗ Патриот. С востока на юг: зимний перегон Патриота без «головы»
 
Читайте новый пост на сайте: https://drom.ru/s/Y55",1,0
858,131135,2019-03-28 22:13:09,"Подробно про мотоциклы URAL в Японии + обзор выставки Tokyo Motorcycle Show 2019
 
Смотрите новое видео на канале Drom Fun: https://drom.ru/s/FiB",1,0
857,131137,2019-03-28 23:09:51,"Авария на кольцевых гонках привела к тому, что болид лишился всех наружных кузовных панелей.",1,0
856,131171,2019-03-29 12:52:05,"Aurus будет участвовать в гонках «24 часа Ле Мана», уже построен болид

Подробнее: https://drom.ru/s/sKo",1,0
855,131175,2019-03-29 14:00:22,"Концепт KIA Mohave Masterpiece намекнул на второе поколение рамного внедорожника

Подробнее: https://drom.ru/s/Qh5",1,0
854,131181,2019-03-29 15:40:27,"Как выглядит 16-летняя Corolla с пробегом 1 000 000 км

Фото и подробности: https://drom.ru/s/oO5",1,0
853,131192,2019-03-29 16:30:02,"#объявадня 
Subaru Impreza WRX STI, 2012 год 
1 800 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/dUX",1,0
852,131208,2019-03-29 17:30:03,"Как мы ездили на мега-грузовике за 42 000 000 руб.

Читайте на сайте: https://drom.ru/s/AKl",1,0
851,131225,2019-03-29 20:07:39,"Samsung представил перелицованную версию кроссовера Renault Arkana

Подробнее о новинке: https://drom.ru/s/GwJ",1,0
850,131353,2019-03-30 19:29:47,"Hyundai Sonata нового поколения получила турбомотор и гибридную версию

Подробнее: https://drom.ru/s/2F5",1,0
849,131376,2019-03-30 20:36:40,"«GM-АвтоВАЗ» представил штатную мультимедийную систему для Chevrolet Niva

Подробнее: https://drom.ru/s/ODM",1,0
848,131499,2019-03-31 01:07:53,"В Техасе (США) недалеко от границы с Мексикой полицейские подъехали к подозрительному пикапу Ford, стоявшему на обочине. Не успели они выйти из машины, чтобы поговорить с водителем пикапа, как тот дал по газам. Ну а вскоре вскрылась причина, почему он не хотел общаться с полицейскими — машина до отказа «набита» нелегалами из Мексики! Сколько их здесь?",1,0
847,131563,2019-03-31 10:45:29,,1,0
846,131630,2019-03-31 16:23:29,"Первая в мире Toyota Supra нового поколения с мотором 2JZ-GTE уже дважды горела

Подробнее: https://drom.ru/s/4VX",1,0
845,131645,2019-03-31 19:06:19,"Ателье Hennessey сделало мощный Ford Raptor для Дуэйна «Скалы» Джонсона 
 
Подробнее: https://drom.ru/s/fj8",1,0
844,131654,2019-03-31 20:03:34,"УАЗ Пикап сняли в роли «папамобиля» в популярном европейском сериале

Подробности и видео: https://drom.ru/s/0Bb",1,0
843,131665,2019-03-31 21:30:41,"Honda Jazz нового поколения лишится традиционных двигателей 
 
Подробнее: https://drom.ru/s/JMg",1,0
842,131681,2019-03-31 23:27:59,"В станице Фастовецкой Краснодарского края дорожникам не выделили денег на новый асфальт, но дали на краску для разметки. Пришлось наносить разметку местами прямо по земле.",1,0
841,131731,2019-04-01 11:47:05,"Chery наладит в России производство трёх моделей

Узнайте какие и где: https://drom.ru/s/Q0A",1,0
840,131740,2019-04-01 13:00:05,"Инсайдер: Mitsubishi купил у «АвтоВАЗа» лицензию на Весту

Все неподробности: https://drom.ru/s/Gov",1,0
839,131761,2019-04-01 14:00:09,"В краю потерянных судеб

Читайте новые заметки о путешествии: https://drom.ru/s/bD4",1,0
838,131769,2019-04-01 15:20:02,"Тест ржавых вёдер. «Зубило» против «классики»

Читайте на сайте: https://drom.ru/s/bYV",1,0
837,131782,2019-04-01 17:35:47,"УАЗ 469 1984 года: история приобретения и возрождения.

Читайте новый отзыв от автовладельца: https://drom.ru/s/D1j",1,0
836,131783,2019-04-01 18:14:07,"Продавать е-ОСАГО позволят посредникам

Подробнее: https://drom.ru/s/Iiu",1,0
835,131790,2019-04-01 19:38:38,"#объявыподписчиков 
Nissan Note, 2014 год 
530 000 ₽ 
 
Ссылка на объявление — https://drom.ru/s/lE6
Что думаете об этом автомобиле? Пишите своё мнение в комментариях",1,0
834,131793,2019-04-01 20:00:13,"Источник: российский Aurus подает в суд на Rolls-Royce (за дизайн) и на Toyota (за имя)

Деликатные подробности: https://drom.ru/s/sfQ",1,0
833,131813,2019-04-01 20:56:22,"В российских колониях вместо автозаков будут выпускать суперкары

Подробнее: https://drom.ru/s/sUs",1,0
832,131832,2019-04-01 23:15:48,"Китайские строители включили смекалочку — и придумали, как при помощи экскаватора ускорить выравнивание цементной заливки.",1,0
831,131902,2019-04-02 12:30:17,"Aurus запатентовал окончательный облик минивэна Arsenal 
 
Больше изображений: https://drom.ru/s/xNb",1,0
830,131921,2019-04-02 13:40:09,"УАЗ пообещал представить «Русский Прадо» за 1,5 млн рублей

Подробнее: https://drom.ru/s/f8f",1,0
829,131953,2019-04-02 14:38:17,"Toyota RAV4 2017 года: на что способен РАВ4 с двигателем 2.0, за что любят Тойоту в России и почему этот кроссовер выглядит как кусок ?

Читайте новый отзыв от автовладельца: https://drom.ru/s/rui",1,0
828,131998,2019-04-02 16:00:12,"#объявадня 
Maserati GranTurismo, 2009 год 
1 990 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/cVs",1,0
827,132000,2019-04-02 16:10:37,"Кроссовер Hyundai Venue оказался уменьшенной версией Santa Fe 
 
Подробнее: https://drom.ru/s/cI2",1,0
826,132025,2019-04-02 18:31:07,"У Lamborghini не осталось претензий к бренду Aurus

Подробнее: https://drom.ru/s/Hgs",1,0
825,132044,2019-04-02 20:22:55,"Автомобили-«глюки» из Голландии и душевный трактор-автодом из России

Читайте новую статью на сайте: https://drom.ru/s/YoB",1,0
824,132068,2019-04-03 00:07:16,"У проекта Кортеж новый руководитель 
 
Подробнее: https://drom.ru/s/yra",1,0
823,132120,2019-04-03 13:00:04,"Кроссовер Chery Tiggo 8 обновился и обзавёлся новым мотором 
 
Подробнее: https://drom.ru/s/hS4",1,0
822,132130,2019-04-03 14:09:44,"Самые популярные дизели. Топ машин нашего рынка

Смотрите список: https://drom.ru/s/HzQ",1,0
821,132137,2019-04-03 15:32:16,"Toyota Alphard 2002 года: почему с таким автомобилем хорошо, если не разобьёшься на первом перекрёстке, на чём ездит вся Америка и Канада и особенности техосмотра зарубежом.

Читайте новый отзыв от автовладельца: https://drom.ru/s/Ap5",1,0
820,132149,2019-04-03 18:06:16,"Ford распродаёт машины в России: Focus — от 705 тысяч, Kuga — от 1,3 млн

Подробнее: https://drom.ru/s/K52",1,0
819,132160,2019-04-03 19:53:25,"Что мы потеряли: представлено новое поколение Ford Kuga

Подробнее о новинке: https://drom.ru/s/s2w",1,0
818,132210,2019-04-03 21:55:04,"Пикапы-трудяги против гламурных грузовиков. Тестируем четыре модели

Читайте на сайте: https://drom.ru/s/34t",1,0
817,132230,2019-04-03 23:00:12,"В китайской армии есть прикольное приспособление, которое позволяет развернуть грузовик буквально на пятачке.",1,0
816,132248,2019-04-03 23:59:00,"Дорожное покрытие в Японии: пример грамотного подхода к строительству дорог

Смотрите новое видео на канале Drom Fun: https://drom.ru/s/Fuw",1,0
815,132327,2019-04-04 12:00:02,"В Тольятти засняли прототип обновлённой Lada Granta Sport 
 
Все фото: https://drom.ru/s/itP",1,0
814,132346,2019-04-04 13:00:04,"ГАЗ хотят лишить прав на торговую марку «Победа»

Подробнее: https://drom.ru/s/LmZ",1,0
813,132360,2019-04-04 14:00:07,"Путин приехал на открытие завода Mercedes-Benz в Московской области на Аурусе

Подробнее: https://drom.ru/s/rZt",1,0
812,132379,2019-04-04 15:00:11,"«Вьетнамские БМВ» запатентовали в России (и это неслучайно)

Подробнее: https://drom.ru/s/UeB",1,0
811,132394,2019-04-04 16:00:10,"Nissan Patrol 2010 года: автомобиль, доставшийся по взаимозачёту, большой расход и транспортный налог и детальный разбор ходовых качеств.

Читайте новый отзыв от автовладельца: https://drom.ru/s/j5M",1,0
810,132427,2019-04-04 17:00:10,"#объявадня 
Mini Roadster, 2013 год 
1 777 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/4PG",1,0
809,132438,2019-04-04 18:00:10,"Бывший цех ЗИЛа стал самым большим дилерским центром Mercedes-Benz в Европе 
 
Подробнее: https://drom.ru/s/D4p",1,0
808,132452,2019-04-04 19:00:16,"KIA сделала Панамеру для бедных? Первый тест спортуниверсала ProCeed

Читайте на сайте: https://drom.ru/s/edq",1,0
807,132467,2019-04-04 20:00:10,"Как дурят дилеры при продаже нового авто в кредит

Смотрите новое видео на канале Drom Fun: https://drom.ru/s/igB",1,0
806,132476,2019-04-04 21:00:09,"Ford Puma теперь будет кроссовером: известны детали

Подробнее: https://drom.ru/s/wBF",1,0
805,132486,2019-04-04 23:00:08,Новый выпуск ГвоздиShow — на этот раз о технологиях искусственого интеллекта в автомобиле.,1,0
804,132495,2019-04-04 23:59:00,"Портланд, США: по счастливой случайности мчащийся по диагонали Лексус не прихватил с собой другие автомобили. Оказалось, водитель Лексуса потерял сознание, а его нога продолжала удерживать педаль газа. Уже за кадром машина перевернулась, никто вроде бы серьезно не пострадал.",1,0
803,132554,2019-04-05 12:45:55,"Chery показала интерьер рестайлингового кроссовера Tiggo 8: всё по-новому 

Больше фото: https://drom.ru/s/wao",1,0
802,132565,2019-04-05 14:00:07,"Авторынок в марте: снова плюс! 
 
Новый отчёт уже сайте: https://drom.ru/s/6P6",1,0
801,132577,2019-04-05 15:08:04,"Запас хода электрокаров могут довести до 1000 километров уже через несколько лет

Подробнее: https://drom.ru/s/Uat",1,0
800,132583,2019-04-05 16:11:14,"Можно ли сейчас ездить с «квадратными» номерами?

Читайте на сайте: https://drom.ru/s/o9N",1,0
799,132595,2019-04-05 17:00:13,"#объявадня 
Москвич 403, 1964 год 
1 370 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/qc5",1,0
798,132603,2019-04-05 18:00:11,"«Нет, это не Subaru». Тест ядреной Toyota Caldina GT-Four

Читайте на сайте: https://drom.ru/s/fu3",1,0
797,132642,2019-04-05 21:58:03,"Bugatti рассказала, чем ее кроссовер будет отличаться от Bentley, Porsche и Audi

Подробности по ссылке: https://drom.ru/s/4VE",1,0
796,132729,2019-04-06 10:09:56,"Начальник ГИБДД Москвы ушёл в отставку (из-за резонансного ДТП)

Подробнее: https://drom.ru/s/X1x",1,0
795,132733,2019-04-06 11:20:39,"В июле выйдет бюджетный кроссовер Renault за 500 тысяч рублей. Но есть нюанс

Подробности по ссылке: https://drom.ru/s/pQ9",1,0
794,132860,2019-04-07 19:41:38,"#обсуждение
Ребят приветствую! Подскажите кем быть хочу взять японца. В раздумьях марка, форика,рнессе,шариот грандис,калдина,цефирик. Зп в пределах 35к в рублях в переводе. Помогите что выбрать? В какой комплектации. Спасибо",1,0
793,132904,2019-04-07 20:30:02,"«Побольше лидаров, побольше!»: невесёлые мысли после соревнования беспилотников

Читайте на сайте: https://drom.ru/s/dBa",1,0
792,132945,2019-04-07 23:09:39,"Обзор тестов летних шин сезона-2019: новинки и бюджетные

Читайте по ссылке: https://drom.ru/s/pa1",1,0
791,132951,2019-04-07 23:59:00,Курение над заправочным пистолетом — это по определению признак сверх-разума.,1,0
790,133050,2019-04-08 14:13:19,"Неудачный перегон Тойоты Короллы. Декабрь 2003 год

Читайте на сайте: https://drom.ru/s/L0r",1,0
789,133057,2019-04-08 15:45:49,"Битва комплектаций. Выбираем оптимальное оснащение компактного кроссовера

Читать: https://drom.ru/s/gHf",1,0
788,133062,2019-04-08 17:10:27,"#объявадня 
Toyota GT 86, 2012 год 
1 275 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/d12",1,0
787,133086,2019-04-08 21:40:20,"В ГИБДД назвали самые опасные для водителей регионы России 
 
Смотрите по ссылке: https://drom.ru/s/CXF",1,0
786,133091,2019-04-08 22:30:00,"BMW, Daimler AG и Volkswagen заподозрены в картельном сговоре

Подробнее о ситуации: https://drom.ru/s/WBv",1,0
785,133099,2019-04-08 23:30:02,"Можно было подумать, что у водителя заснятого на МКАД Hyundai Vercruz барахлит навигатор, но нет — это наркотики.",1,0
784,133162,2019-04-09 13:24:45,"Супердорогой электрический Мустанг из России: собран первый кузов 
 
Подробнее: https://drom.ru/s/FLR",1,0
783,133197,2019-04-09 14:56:46,"Российский генерал: в воюющей Сирии дороги лучше, чем в мирном Екатеринбурге

Подробнее: https://drom.ru/s/Mnn",1,0
782,133226,2019-04-09 16:10:29,"Audi вывела на российский рынок самую дешёвую версию седана A8

Подробнее: https://drom.ru/s/fjA",1,0
781,133248,2019-04-09 17:22:27,"Три русские мечты: X5, Крузак и Туарег

Сравниваем эти автомобили в нашей новой статье: https://drom.ru/s/kUK",1,0
780,133273,2019-04-09 18:37:34,"С 15 апреля в России подорожают платные дороги

Подробнее: https://drom.ru/s/w2a",1,0
779,133299,2019-04-09 19:56:41,"В скором времени договор купли-продажи автомобилей станет электронным

Подробнее: https://drom.ru/s/qp9",1,0
778,133324,2019-04-09 22:41:08,"Как будет выглядеть новый бюджетный кроссовер Hyundai Venue — это больше не секрет

Подробнее о новинке: https://drom.ru/s/Wfw",1,0
777,133334,2019-04-09 23:30:04,На Украине своя атмосфера...,1,0
776,133376,2019-04-10 12:25:27,"Lexus представит свою версию Toyota Alphard через неделю

Подробнее: https://drom.ru/s/0l6",1,0
775,133385,2019-04-10 13:30:01,"Карлос Гон всё-таки рассказал правду «о том, что происходит»

Читайте на сайте: https://drom.ru/s/vAa",1,0
774,133392,2019-04-10 14:30:02,"Volkswagen выкатил на тесты прототип самой мощной модификации Tiguan R

Подробнее: https://drom.ru/s/o4D",1,0
773,133399,2019-04-10 15:30:02,"Как найти хороший шиномонтаж?

Разбираемся в нашем новом материале: https://drom.ru/s/QWr",1,0
772,133404,2019-04-10 16:30:02,"#объявадня 
Porsche Cayenne, 2018 год 
10 300 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/IQI",1,0
771,133413,2019-04-10 17:30:02,"Volkswagen Caravelle 2018 года: первая часть отзыва о том, как автор «дошёл до такой жизни» и купил Фольксваген Каравеллу (да еще и в лизинг) и непосредственно сама история покупки данного авто.

Читайте новый отзыв от автовладельца: https://drom.ru/s/C1T",1,0
770,133420,2019-04-10 18:30:02,"#объявыподписчиков 
Toyota Corolla, 2003 год 
350 000 ₽ 
 
Ссылка на объявление — https://drom.ru/s/qmy
Что думаете об этом автомобиле? Пишите своё мнение в комментариях",1,0
769,133431,2019-04-10 19:00:10,"На ралли-рейде в Аргентине у участников загорелся болид. К счастью, им хватило сноровки быстро покинуть его.",1,0
768,133504,2019-04-11 12:00:02,"Минтранс обвинил регионы в подложной статистике о состоянии дорог

Подробнее: https://drom.ru/s/7Es",1,0
767,133518,2019-04-11 13:00:04,"Mercedes-Benz GLS нового поколения готов к дебюту: опубликованы фотографии

Все фото: https://drom.ru/s/4Xm",1,0
766,133524,2019-04-11 14:00:06,"Импорт легковых автомобилей в Россию в 2019 году неожиданно обвалился

Подробнее: https://drom.ru/s/yOv",1,0
765,133530,2019-04-11 15:00:11,"Штраф за превышение скорости может увеличиться в шесть раз — инициатива ГИБДД 
 
Подробнее: https://drom.ru/s/rjQ",1,0
764,133557,2019-04-11 16:00:11,"Самые крутые авторынки России: «Зеленый угол», Владивосток

Читайте на сайте: https://drom.ru/s/Fwp",1,0
763,133564,2019-04-11 17:00:14,"Volkswagen Teramont 2018 года: сравнение с Каравеллой, средний расход топлива и кому не подойдёт этот автомобиль.

Читайте новый отзыв от автовладельца: https://drom.ru/s/zsF",1,0
762,133618,2019-04-12 00:06:38,Поразительное видео из Таиланда: водитель байка только благодаря своей сообразительности избежал участи быть расплющенным 40-футовым морским контейнером.,1,0
761,133660,2019-04-12 11:32:58,"«Русский Прадо»: первые подробности про УАЗ Патриот 2020 года

Читайте на сайте: https://drom.ru/s/5cE",1,0
760,133677,2019-04-12 13:06:36,"Минпромторг рассказал, сколько заказано Сенатов и когда выйдет внедорожник Komendant

https://drom.ru/s/EUO",1,0
759,133689,2019-04-12 14:00:08,"Русский инженер обвинил шоу с Джереми Кларксоном в плагиате 
 
Подробнее: https://drom.ru/s/d86",1,0
758,133704,2019-04-12 15:00:10,"Renault рассказала подробности о серийной версии кроссовера Arkana для России

Читайте по ссылке: https://drom.ru/s/TrW",1,0
757,133723,2019-04-12 16:00:12,"В гостях у «дяди Васи». Две Лады и «китаец»: с кем больше проблем?

Читайте на сайте: https://drom.ru/s/ycN",1,0
756,133743,2019-04-12 17:00:13,"На чём ездить по Луне? Семь машин у нас над головой

Читайте: https://drom.ru/s/q6t",1,0
755,133752,2019-04-12 18:00:10,"Космический ЗИЛ. Знакомимся с редчайшим вездеходом

https://drom.ru/s/2li",1,0
754,133756,2019-04-12 19:00:17,"«АвтоВАЗ» уходит из Европы. Навсегда?

Разбираемся в ситуации: https://drom.ru/s/rzM",1,0
753,133777,2019-04-12 23:00:09,Общее отношение потребителей к каршерингу: не своё — не жалко. Вот куда нелёгкая завела этот каршеринговый Mercedes-Benz GLA.,1,0
752,133817,2019-04-13 14:42:10,"Медведев утвердил новый порядок внесения изменений в конструкции автомобилей

Подробнее: https://drom.ru/s/MZi",1,0
751,133835,2019-04-13 17:24:09,"Парад Победы 2019 будут принимать на Аурусах. Уже идут репетиции

Подробнее: https://drom.ru/s/5sw",1,0
750,133948,2019-04-14 16:01:07,"Исторический миксер: что происходит с наследием ЗиЛа?

Читайте на сайте: https://drom.ru/s/shy",1,0
749,133975,2019-04-14 22:04:36,"Toyota RAV4 вновь обрела индивидуальность

Читайте наш обзор на сайте: https://drom.ru/s/SIZ",1,0
748,133989,2019-04-14 23:00:12,"Западные перегоны 90-х, а также дромовские истории, о космических технологиях и рыбалке
 
Читайте на сайте: https://drom.ru/s/T03",1,0
747,133997,2019-04-14 23:59:00,"Пешеход пошёл на красный и зачем-то остановился. Все кончилось хорошо, никто не умер, только ушибы и ссадины.",1,0
746,134034,2019-04-15 10:14:25,"#обсуждение
Всем привет! Кто может помочь с выбором автомобиля старекс? Бюджет 800000. Какие болячки, на что обратить внимание, что у него с ремонтом с пробегом за 200к. Буду рад услышать все поучительные советы и отзывы владельцев, если таковые имеются)))",1,0
745,134047,2019-04-15 12:32:00,"Новый Mercedes-Benz GLS: первые фото

Смотрите по ссылке: https://drom.ru/s/qkI",1,0
744,134064,2019-04-15 14:11:47,"Toyota Carina ED 1994 года: история о том, как я пересел с ВАЗ-2115 на машину мечты

Читайте новый отзыв от автовладельца: https://drom.ru/s/2z7",1,0
743,134183,2019-04-15 18:16:05,"Volkswagen представил электрический кроссовер с трёхрядным салоном

Подробнее о новинке: https://drom.ru/s/CTT",1,0
742,134206,2019-04-15 19:56:34,"С BMW 1-Series сорвали покровы, но пока не до конца

Подробнее: https://drom.ru/s/VwT",1,0
741,134229,2019-04-15 21:00:11,"#объявадня 
Lincoln Continental, 1960 год 
4 400 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/wWL",1,0
740,134259,2019-04-15 22:00:11,"Торговля едой с колёс: все плюсы и минусы

Читайте на сайте: drom.ru/s/oMM",1,0
739,134303,2019-04-16 00:02:54,Гаишник поражает своей сдержанностью.,1,0
738,134354,2019-04-16 14:00:07,"СМИ подтвердили, что автомобили Ravon будут собирать на заводе Derways

Подробнее: https://drom.ru/s/09s",1,0
737,134370,2019-04-16 15:00:09,"Сколько новых водителей появилось в РФ в 2018 году?

Есть ответ: https://drom.ru/s/y7C",1,0
736,134384,2019-04-16 16:00:12,"Volkswagen представил в Шанхае самый большой кроссовер за всю свою историю

Подробнее о новинке: https://drom.ru/s/oNV",1,0
735,134396,2019-04-16 17:00:16,"«АвтоВАЗ» тихо внёс изменения в комплектацию Лады Гранты 
 
Смотрите полный список: https://drom.ru/s/7MM",1,0
734,134405,2019-04-16 18:00:10,"Скидки на машины по госпрограммам: стоит поторопиться?

Новая статья на сайте: https://drom.ru/s/nju",1,0
